-1.199999999999999895e-03,4.000000000000000222e-01
-1.197999999999999846e-03,-4.000000000000000222e-01
-1.195999999999999798e-03,4.000000000000000222e-01
-1.193999999999999966e-03,-4.000000000000000222e-01
-1.191999999999999917e-03,4.000000000000000222e-01
-1.189999999999999869e-03,-4.000000000000000222e-01
-1.187999999999999820e-03,4.000000000000000222e-01
-1.185999999999999988e-03,-4.000000000000000222e-01
-1.183999999999999940e-03,4.000000000000000222e-01
-1.181999999999999891e-03,-4.000000000000000222e-01
-1.179999999999999842e-03,-4.000000000000000222e-01
-1.177999999999999794e-03,4.000000000000000222e-01
-1.175999999999999962e-03,4.000000000000000222e-01
-1.173999999999999913e-03,-4.000000000000000222e-01
-1.171999999999999865e-03,4.000000000000000222e-01
-1.169999999999999816e-03,-4.000000000000000222e-01
-1.167999999999999984e-03,4.000000000000000222e-01
-1.165999999999999936e-03,-4.000000000000000222e-01
-1.163999999999999887e-03,-4.000000000000000222e-01
-1.161999999999999839e-03,6.000000000000000888e-01
-1.160000000000000007e-03,4.000000000000000222e-01
-1.157999999999999958e-03,-4.000000000000000222e-01
-1.155999999999999910e-03,4.000000000000000222e-01
-1.153999999999999861e-03,-4.000000000000000222e-01
-1.151999999999999812e-03,4.000000000000000222e-01
-1.149999999999999981e-03,-4.000000000000000222e-01
-1.147999999999999932e-03,4.000000000000000222e-01
-1.145999999999999883e-03,-4.000000000000000222e-01
-1.143999999999999835e-03,4.000000000000000222e-01
-1.141999999999999786e-03,-4.000000000000000222e-01
-1.139999999999999954e-03,4.000000000000000222e-01
-1.137999999999999906e-03,-2.000000000000000111e-01
-1.135999999999999857e-03,4.000000000000000222e-01
-1.133999999999999809e-03,-4.000000000000000222e-01
-1.131999999999999977e-03,4.000000000000000222e-01
-1.129999999999999928e-03,-4.000000000000000222e-01
-1.127999999999999879e-03,4.000000000000000222e-01
-1.125999999999999831e-03,-4.000000000000000222e-01
-1.123999999999999999e-03,4.000000000000000222e-01
-1.121999999999999950e-03,-4.000000000000000222e-01
-1.119999999999999902e-03,4.000000000000000222e-01
-1.117999999999999853e-03,-4.000000000000000222e-01
-1.115999999999999805e-03,4.000000000000000222e-01
-1.113999999999999973e-03,-4.000000000000000222e-01
-1.111999999999999924e-03,4.000000000000000222e-01
-1.109999999999999876e-03,-4.000000000000000222e-01
-1.107999999999999827e-03,4.000000000000000222e-01
-1.105999999999999995e-03,-4.000000000000000222e-01
-1.103999999999999947e-03,4.000000000000000222e-01
-1.101999999999999898e-03,-4.000000000000000222e-01
-1.099999999999999849e-03,4.000000000000000222e-01
-1.097999999999999801e-03,-4.000000000000000222e-01
-1.095999999999999969e-03,4.000000000000000222e-01
-1.093999999999999920e-03,-4.000000000000000222e-01
-1.091999999999999872e-03,4.000000000000000222e-01
-1.089999999999999823e-03,-4.000000000000000222e-01
-1.087999999999999991e-03,-2.000000000000000111e-01
-1.085999999999999943e-03,4.000000000000000222e-01
-1.083999999999999894e-03,4.000000000000000222e-01
-1.081999999999999846e-03,-4.000000000000000222e-01
-1.079999999999999797e-03,6.000000000000000888e-01
-1.077999999999999965e-03,-4.000000000000000222e-01
-1.075999999999999917e-03,-4.000000000000000222e-01
-1.073999999999999868e-03,6.000000000000000888e-01
-1.071999999999999819e-03,4.000000000000000222e-01
-1.069999999999999988e-03,-4.000000000000000222e-01
-1.067999999999999939e-03,4.000000000000000222e-01
-1.065999999999999890e-03,-4.000000000000000222e-01
-1.063999999999999842e-03,4.000000000000000222e-01
-1.062000000000000010e-03,-2.000000000000000111e-01
-1.059999999999999961e-03,-2.000000000000000111e-01
-1.057999999999999913e-03,6.000000000000000888e-01
-1.055999999999999864e-03,4.000000000000000222e-01
-1.053999999999999816e-03,-4.000000000000000222e-01
-1.051999999999999984e-03,4.000000000000000222e-01
-1.049999999999999935e-03,-4.000000000000000222e-01
-1.047999999999999887e-03,4.000000000000000222e-01
-1.045999999999999838e-03,-4.000000000000000222e-01
-1.043999999999999789e-03,4.000000000000000222e-01
-1.041999999999999958e-03,-2.000000000000000111e-01
-1.039999999999999909e-03,-4.000000000000000222e-01
-1.037999999999999860e-03,6.000000000000000888e-01
-1.035999999999999812e-03,4.000000000000000222e-01
-1.033999999999999980e-03,-4.000000000000000222e-01
-1.031999999999999931e-03,4.000000000000000222e-01
-1.029999999999999883e-03,-4.000000000000000222e-01
-1.027999999999999834e-03,4.000000000000000222e-01
-1.026000000000000002e-03,-4.000000000000000222e-01
-1.023999999999999954e-03,4.000000000000000222e-01
-1.021999999999999905e-03,-4.000000000000000222e-01
-1.019999999999999856e-03,4.000000000000000222e-01
-1.017999999999999808e-03,-4.000000000000000222e-01
-1.015999999999999976e-03,4.000000000000000222e-01
-1.013999999999999927e-03,-4.000000000000000222e-01
